기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
Warner Bros. Discovery,WBD,2010Q1,2010-03-31,분기별 매출액,재분류(미반영),879000000,공시,https://www.sec.gov/Archives/edgar/data/1437107/000119312510100744/,869000000,https://www.sec.gov/Archives/edgar/data/1437107/000119312512066285/
Warner Bros. Discovery,WBD,2010Q1,2010-03-31,분기별 영업이익,재분류(미반영),283000000,공시,https://www.sec.gov/Archives/edgar/data/1437107/000119312510100744/,282000000,https://www.sec.gov/Archives/edgar/data/1437107/000119312512066285/
Warner Bros. Discovery,WBD,2010Q4,2010-12-31,분기별 매출액,재분류(미반영),1015000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000119312511040418/ ; https://www.sec.gov/Archives/edgar/data/1437107/000119312510244545/,948000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710713000008/ ; https://www.sec.gov/Archives/edgar/data/1437107/000119312510244545/
Warner Bros. Discovery,WBD,2010Q4,2010-12-31,분기별 영업이익,재분류(미반영),394000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000119312511040418/ ; https://www.sec.gov/Archives/edgar/data/1437107/000119312510244545/,411000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710713000008/ ; https://www.sec.gov/Archives/edgar/data/1437107/000119312510244545/
Warner Bros. Discovery,WBD,2011Q1,2011-03-31,분기별 매출액,재분류(미반영),951000000,공시,https://www.sec.gov/Archives/edgar/data/1437107/000119312511117097/,934000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710713000008/
Warner Bros. Discovery,WBD,2011Q1,2011-03-31,분기별 영업이익,재분류(미반영),507000000,공시,https://www.sec.gov/Archives/edgar/data/1437107/000119312511117097/,508000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710713000008/
Warner Bros. Discovery,WBD,2011Q2,2011-06-30,분기별 매출액,재분류(미반영),1067000000,공시,https://www.sec.gov/Archives/edgar/data/1437107/000119312511209774/,1048000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710713000008/
Warner Bros. Discovery,WBD,2011Q3,2011-09-30,분기별 매출액,재분류(미반영),1095000000,공시,https://www.sec.gov/Archives/edgar/data/1437107/000119312511291701/,1080000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710713000008/
Warner Bros. Discovery,WBD,2011Q3,2011-09-30,분기별 영업이익,재분류(미반영),426000000,공시,https://www.sec.gov/Archives/edgar/data/1437107/000119312511291701/,428000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710713000008/
Warner Bros. Discovery,WBD,2011Q4,2011-12-31,분기별 매출액,재분류(미반영),1122000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000119312512066285/ ; https://www.sec.gov/Archives/edgar/data/1437107/000119312511291701/,1106000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710714000016/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710712000015/
