기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산
CF Industries,CF,2010Q1,2010-03-31,분기별 매출액,502400000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910004975/,
CF Industries,CF,2010Q1,2010-03-31,분기별 영업이익,-26500000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910004975/,
CF Industries,CF,2010Q1,2010-03-31,분기별 당기순이익(지배),-4400000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910004975/,
CF Industries,CF,2010Q1,2010-03-31,분기별 영업활동현금흐름,47500000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910004975/,
CF Industries,CF,2010Q1,2010-03-31,분기말 자산총계,2633100000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910004975/,
CF Industries,CF,2010Q1,2010-03-31,분기말 부채총계,894100000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1324404/000104746910004975/,부채및자본 2633100000 − 총자본 1739000000
CF Industries,CF,2010Q1,2010-03-31,분기말 총자본(자기자본),1739000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910004975/,
CF Industries,CF,2010Q1,2010-03-31,분기말 지배지분 자본,1711200000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910004975/,
CF Industries,CF,2010Q1,2010-03-31,분기말 종가,91.18,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/CF?interval=1d&events=splits (2010-03-31),분할조정 종가 18.236 × 이후 분할계수 5
CF Industries,CF,2010Q1,2010-04-30,분기말 상장주식수,71051750,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1324404/000104746910004975/,dei:EntityCommonStockSharesOutstanding 클래스 합
CF Industries,CF,2010Q1,2010-03-31,분기말 시가총액,6478498565,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/CF?interval=1d&events=splits (2010-03-31) ; https://www.sec.gov/Archives/edgar/data/1324404/000104746910004975/,종가 91.18 × 주식수 71051750
CF Industries,CF,2010Q2,2010-06-30,분기별 매출액,1307900000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910007131/,
CF Industries,CF,2010Q2,2010-06-30,분기별 영업이익,350400000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910007131/,
CF Industries,CF,2010Q2,2010-06-30,분기별 당기순이익(지배),105100000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910007131/,
CF Industries,CF,2010Q2,2010-06-30,분기별 영업활동현금흐름,-1500000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1324404/000104746910007131/ ; https://www.sec.gov/Archives/edgar/data/1324404/000104746910004975/,누적 46000000 − 직전누적 47500000 (시작 2010-01-01)
CF Industries,CF,2010Q2,2010-06-30,분기말 자산총계,8595300000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910007131/,
CF Industries,CF,2010Q2,2010-06-30,분기말 부채총계,4400200000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1324404/000104746910007131/,부채및자본 8595300000 − 총자본 4195100000
CF Industries,CF,2010Q2,2010-06-30,분기말 총자본(자기자본),4195100000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910007131/,
CF Industries,CF,2010Q2,2010-06-30,분기말 지배지분 자본,3771000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910007131/,
CF Industries,CF,2010Q2,2010-06-30,분기말 종가,63.45,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/CF?interval=1d&events=splits (2010-06-30),분할조정 종가 12.69 × 이후 분할계수 5
CF Industries,CF,2010Q2,2010-07-30,분기말 상장주식수,71081281,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1324404/000104746910007131/,dei:EntityCommonStockSharesOutstanding 클래스 합
CF Industries,CF,2010Q2,2010-06-30,분기말 시가총액,4510107279,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/CF?interval=1d&events=splits (2010-06-30) ; https://www.sec.gov/Archives/edgar/data/1324404/000104746910007131/,종가 63.45 × 주식수 71081281
CF Industries,CF,2010Q3,2010-09-30,분기별 매출액,917100000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,
CF Industries,CF,2010Q3,2010-09-30,분기별 영업이익,136800000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,
CF Industries,CF,2010Q3,2010-09-30,분기별 당기순이익(지배),48200000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,
CF Industries,CF,2010Q3,2010-09-30,분기별 영업활동현금흐름,588000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/ ; https://www.sec.gov/Archives/edgar/data/1324404/000104746910007131/,누적 634000000 − 직전누적 46000000 (시작 2010-01-01)
CF Industries,CF,2010Q3,2010-09-30,분기말 자산총계,8617500000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,
CF Industries,CF,2010Q3,2010-09-30,분기말 부채총계,4315600000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,부채및자본 8617500000 − 총자본 4301900000
CF Industries,CF,2010Q3,2010-09-30,분기말 총자본(자기자본),4301900000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,
CF Industries,CF,2010Q3,2010-09-30,분기말 지배지분 자본,3863700000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,
CF Industries,CF,2010Q3,2010-09-30,분기말 종가,95.5,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/CF?interval=1d&events=splits (2010-09-30),분할조정 종가 19.1 × 이후 분할계수 5
CF Industries,CF,2010Q3,2010-10-29,분기말 상장주식수,71128739,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,dei:EntityCommonStockSharesOutstanding 클래스 합
CF Industries,CF,2010Q3,2010-09-30,분기말 시가총액,6792794574,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/CF?interval=1d&events=splits (2010-09-30) ; https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,종가 95.5 × 주식수 71128739
CF Industries,CF,2010Q4,2010-12-31,분기별 매출액,1237600000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/ ; https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,연간 3965000000 − 9개월누적 2727400000 (SalesRevenueNet)
CF Industries,CF,2010Q4,2010-12-31,분기별 영업이익,435000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/ ; https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,연간 895700000 − 9개월누적 460700000 (OperatingIncomeLoss)
CF Industries,CF,2010Q4,2010-12-31,분기별 당기순이익(지배),200300000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/ ; https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,연간 349200000 − 9개월누적 148900000 (NetIncomeLoss)
CF Industries,CF,2010Q4,2010-12-31,분기별 영업활동현금흐름,560400000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/ ; https://www.sec.gov/Archives/edgar/data/1324404/000104746910009305/,누적 1194400000 − 직전누적 634000000 (시작 2010-01-01)
CF Industries,CF,2010Q4,2010-12-31,분기말 자산총계,8754000000,USD,공시(재작성 반영),https://www.sec.gov/Archives/edgar/data/1324404/000104746912001620/,원 공시 8758500000 (https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/)
CF Industries,CF,2010Q4,2010-12-31,분기말 부채총계,4320600000,USD,계산(부채및자본-총자본)(재작성 반영),https://www.sec.gov/Archives/edgar/data/1324404/000104746912001620/,부채및자본 8754000000 − 총자본 4433400000 ; 원 공시 4325100000 (https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/)
CF Industries,CF,2010Q4,2010-12-31,분기말 총자본(자기자본),4433400000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/,
CF Industries,CF,2010Q4,2010-12-31,분기말 지배지분 자본,4050400000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/,
CF Industries,CF,2010Q4,2010-12-31,분기말 종가,135.15,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/CF?interval=1d&events=splits (2010-12-31),분할조정 종가 27.03 × 이후 분할계수 5
CF Industries,CF,2010Q4,2011-01-31,분기말 상장주식수,71297936,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/,dei:EntityCommonStockSharesOutstanding 클래스 합
CF Industries,CF,2010Q4,2010-12-31,분기말 시가총액,9635916050,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/CF?interval=1d&events=splits (2010-12-31) ; https://www.sec.gov/Archives/edgar/data/1324404/000104746911001417/,종가 135.15 × 주식수 71297936
CF Industries,CF,2011Q1,2011-03-31,분기별 매출액,1174000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746911004686/,
CF Industries,CF,2011Q1,2011-03-31,분기별 영업이익,534400000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746911004686/,
CF Industries,CF,2011Q1,2011-03-31,분기별 당기순이익(지배),282000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746911004686/,
CF Industries,CF,2011Q1,2011-03-31,분기별 영업활동현금흐름,671200000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746911004686/,
CF Industries,CF,2011Q1,2011-03-31,분기말 자산총계,9189900000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746911004686/,
CF Industries,CF,2011Q1,2011-03-31,분기말 부채총계,4398300000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1324404/000104746911004686/,부채및자본 9189900000 − 총자본 4791600000
CF Industries,CF,2011Q1,2011-03-31,분기말 총자본(자기자본),4791600000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746911004686/,
CF Industries,CF,2011Q1,2011-03-31,분기말 지배지분 자본,4363100000,USD,공시,https://www.sec.gov/Archives/edgar/data/1324404/000104746911004686/,
