기업,종목코드,기간,기준일,항목,값(원),값구분,출처,항목세트,라운드
메리츠금융지주,138040,2011Q1,2011-03-31,분기별 영업활동현금흐름,-127452201,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110629000474 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2011Q1,2011-03-31,분기말 지배지분 자본,755258152000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110629000474,금융,12
메리츠금융지주,138040,2011Q1,2011-03-31,분기말 종가,데이터 없음(API 최초 거래일 2011-05-13 이전),데이터 없음(상장 전),KRX 오픈API 종목 기본정보 (상장일 2011-05-13 ; 2011-03-31 코스피·코스닥 일별매매정보에 없음),금융,12
메리츠금융지주,138040,2011Q1,2011-03-31,분기말 상장주식수,데이터 없음(API 최초 거래일 2011-05-13 이전),데이터 없음(상장 전),KRX 오픈API 종목 기본정보 (상장일 2011-05-13 ; 2011-03-31 코스피·코스닥 일별매매정보에 없음),금융,12
메리츠금융지주,138040,2011Q1,2011-03-31,분기말 시가총액,데이터 없음(API 최초 거래일 2011-05-13 이전),데이터 없음(상장 전),KRX 오픈API 종목 기본정보 (상장일 2011-05-13 ; 2011-03-31 코스피·코스닥 일별매매정보에 없음),금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기말 자산총계,443409063020,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000786,금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기말 부채총계,56764427850,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000786,금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기말 총자본(자기자본),386644635170,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000786,금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기별 영업수익,30377910970,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000786,금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기별 영업이익,5759455754,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000786,금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기별 당기순이익(지배),4640709748,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000786,금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000786,금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000786,금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000786 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110629000474,금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기말 지배지분 자본,386644635170,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000786,금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기말 종가,2760,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 메리츠금융지주 ; 종가 2760 × 상장주식수 36530310 = 시가총액 100823655600)",금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기말 상장주식수,36530310,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 메리츠금융지주 ; 종가 2760 × 상장주식수 36530310 = 시가총액 100823655600)",금융,12
메리츠금융지주,138040,2011Q2,2011-06-30,분기말 시가총액,100823655600,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 메리츠금융지주 ; 종가 2760 × 상장주식수 36530310 = 시가총액 100823655600)",금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996,금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996,금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996,금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기별 영업수익,6035822359,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129000839,금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기별 영업이익,1464119455,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129000839,금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기별 당기순이익(지배),33703272131,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996,금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996,금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996,금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000786,금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기말 지배지분 자본,584655052940,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996,금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기말 종가,2185,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 메리츠금융지주 ; 종가 2185 × 상장주식수 114743228 = 시가총액 250713953180)",금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기말 상장주식수,114743228,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 메리츠금융지주 ; 종가 2185 × 상장주식수 114743228 = 시가총액 250713953180)",금융,12
메리츠금융지주,138040,2011Q3,2011-09-30,분기말 시가총액,250713953180,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 메리츠금융지주 ; 종가 2185 × 상장주식수 114743228 = 시가총액 250713953180)",금융,12
메리츠금융지주,138040,2011Q4,2011-12-31,분기말 자산총계,9747050841377,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120306000291 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130304000349,금융,12
메리츠금융지주,138040,2011Q4,2011-12-31,분기말 부채총계,8178228587435,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120306000291 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130304000349,금융,12
메리츠금융지주,138040,2011Q4,2011-12-31,분기말 총자본(자기자본),1568822253942,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120306000291 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130304000349,금융,12
메리츠금융지주,138040,2011Q4,2011-12-31,분기별 영업수익,1363302366326,계산(연간-3분기누적)(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120306000291 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129000839 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130304000349,금융,12
메리츠금융지주,138040,2011Q4,2011-12-31,분기별 영업이익,81409629033,계산(연간-3분기누적)(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120306000291 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121129000839 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130304000349,금융,12
메리츠금융지주,138040,2011Q4,2011-12-31,분기별 당기순이익(지배),190201074988,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120306000291 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996,금융,12
메리츠금융지주,138040,2011Q4,2011-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120306000291 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996,금융,12
메리츠금융지주,138040,2011Q4,2011-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120306000291 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996,금융,12
메리츠금융지주,138040,2011Q4,2011-12-31,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120306000291 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000996,금융,12
메리츠금융지주,138040,2011Q4,2011-12-31,분기말 지배지분 자본,845309341538,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120306000291 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130304000349,금융,12
메리츠금융지주,138040,2011Q4,2011-12-29,분기말 종가,2670,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 메리츠금융지주 ; 종가 2670 × 상장주식수 114743228 = 시가총액 306364418760)",금융,12
메리츠금융지주,138040,2011Q4,2011-12-29,분기말 상장주식수,114743228,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 메리츠금융지주 ; 종가 2670 × 상장주식수 114743228 = 시가총액 306364418760)",금융,12
메리츠금융지주,138040,2011Q4,2011-12-29,분기말 시가총액,306364418760,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 메리츠금융지주 ; 종가 2670 × 상장주식수 114743228 = 시가총액 306364418760)",금융,12
메리츠금융지주,138040,2012Q1,2012-03-31,분기말 자산총계,9747050841377,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q1,2012-03-31,분기말 부채총계,8178228587435,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q1,2012-03-31,분기말 총자본(자기자본),1568822253942,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q1,2012-03-31,분기별 영업수익,2557294961121,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q1,2012-03-31,분기별 영업이익,76822271659,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q1,2012-03-31,분기별 당기순이익(지배),286349764832,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q1,2012-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q1,2012-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q1,2012-03-31,분기별 영업활동현금흐름,684387766686,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q1,2012-03-31,분기말 지배지분 자본,845309341538,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q1,2012-03-30,분기말 종가,2875,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 메리츠금융지주 ; 종가 2875 × 상장주식수 114743228 = 시가총액 329886780500)",금융,12
메리츠금융지주,138040,2012Q1,2012-03-30,분기말 상장주식수,114743228,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 메리츠금융지주 ; 종가 2875 × 상장주식수 114743228 = 시가총액 329886780500)",금융,12
메리츠금융지주,138040,2012Q1,2012-03-30,분기말 시가총액,329886780500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 메리츠금융지주 ; 종가 2875 × 상장주식수 114743228 = 시가총액 329886780500)",금융,12
메리츠금융지주,138040,2012Q2,2012-06-30,분기말 자산총계,10256096504273,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501,금융,12
메리츠금융지주,138040,2012Q2,2012-06-30,분기말 부채총계,8652579461510,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501,금융,12
메리츠금융지주,138040,2012Q2,2012-06-30,분기말 총자본(자기자본),1603517042763,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501,금융,12
메리츠금융지주,138040,2012Q2,2012-06-30,분기별 영업수익,-1234916240862,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q2,2012-06-30,분기별 영업이익,-36424334948,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q2,2012-06-30,분기별 당기순이익(지배),-268854563597,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q2,2012-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501,금융,12
메리츠금융지주,138040,2012Q2,2012-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501,금융,12
메리츠금융지주,138040,2012Q2,2012-06-30,분기별 영업활동현금흐름,-585265558611,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000621,금융,12
메리츠금융지주,138040,2012Q2,2012-06-30,분기말 지배지분 자본,876754901403,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000501,금융,12
