기업,종목코드,기간,기준일,항목,값(원),값구분,출처,항목세트,라운드
KB금융,105560,2010Q1,2010-03-31,분기말 시가총액,21094802437800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, KB금융 ; 종가 54600 × 상장주식수 386351693 = 시가총액 21094802437800)",금융,11
KB금융,105560,2010Q2,2010-06-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816001090,금융,11
KB금융,105560,2010Q2,2010-06-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816001090,금융,11
KB금융,105560,2010Q2,2010-06-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816001090,금융,11
KB금융,105560,2010Q2,2010-06-30,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816001090,금융,11
KB금융,105560,2010Q2,2010-06-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816001090,금융,11
KB금융,105560,2010Q2,2010-06-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816001090,금융,11
KB금융,105560,2010Q2,2010-06-30,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816001090,금융,11
KB금융,105560,2010Q2,2010-06-30,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816001090,금융,11
KB금융,105560,2010Q2,2010-06-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816001090,금융,11
KB금융,105560,2010Q2,2010-06-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816001090,금융,11
KB금융,105560,2010Q2,2010-06-30,분기말 종가,47500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, KB금융 ; 종가 47500 × 상장주식수 386351693 = 시가총액 18351705417500)",금융,11
KB금융,105560,2010Q2,2010-06-30,분기말 상장주식수,386351693,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, KB금융 ; 종가 47500 × 상장주식수 386351693 = 시가총액 18351705417500)",금융,11
KB금융,105560,2010Q2,2010-06-30,분기말 시가총액,18351705417500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, KB금융 ; 종가 47500 × 상장주식수 386351693 = 시가총액 18351705417500)",금융,11
KB금융,105560,2010Q3,2010-09-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101215000271,금융,11
KB금융,105560,2010Q3,2010-09-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101215000271,금융,11
KB금융,105560,2010Q3,2010-09-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101215000271,금융,11
KB금융,105560,2010Q3,2010-09-30,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101215000271,금융,11
KB금융,105560,2010Q3,2010-09-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101215000271,금융,11
KB금융,105560,2010Q3,2010-09-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101215000271,금융,11
KB금융,105560,2010Q3,2010-09-30,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101215000271,금융,11
KB금융,105560,2010Q3,2010-09-30,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101215000271,금융,11
KB금융,105560,2010Q3,2010-09-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101215000271,금융,11
KB금융,105560,2010Q3,2010-09-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101215000271,금융,11
KB금융,105560,2010Q3,2010-09-30,분기말 종가,49000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, KB금융 ; 종가 49000 × 상장주식수 386351693 = 시가총액 18931232957000)",금융,11
KB금융,105560,2010Q3,2010-09-30,분기말 상장주식수,386351693,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, KB금융 ; 종가 49000 × 상장주식수 386351693 = 시가총액 18931232957000)",금융,11
KB금융,105560,2010Q3,2010-09-30,분기말 시가총액,18931232957000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, KB금융 ; 종가 49000 × 상장주식수 386351693 = 시가총액 18931232957000)",금융,11
KB금융,105560,2010Q4,2010-12-31,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002162,금융,11
KB금융,105560,2010Q4,2010-12-31,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002162,금융,11
KB금융,105560,2010Q4,2010-12-31,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002162,금융,11
KB금융,105560,2010Q4,2010-12-31,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002162,금융,11
KB금융,105560,2010Q4,2010-12-31,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002162,금융,11
KB금융,105560,2010Q4,2010-12-31,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002162,금융,11
KB금융,105560,2010Q4,2010-12-31,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002162,금융,11
KB금융,105560,2010Q4,2010-12-31,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002162,금융,11
KB금융,105560,2010Q4,2010-12-31,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002162,금융,11
KB금융,105560,2010Q4,2010-12-31,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002162,금융,11
KB금융,105560,2010Q4,2010-12-30,분기말 종가,60000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, KB금융 ; 종가 60000 × 상장주식수 386351693 = 시가총액 23181101580000)",금융,11
KB금융,105560,2010Q4,2010-12-30,분기말 상장주식수,386351693,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, KB금융 ; 종가 60000 × 상장주식수 386351693 = 시가총액 23181101580000)",금융,11
KB금융,105560,2010Q4,2010-12-30,분기말 시가총액,23181101580000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, KB금융 ; 종가 60000 × 상장주식수 386351693 = 시가총액 23181101580000)",금융,11
KB금융,105560,2011Q1,2011-03-31,분기말 자산총계,266394656000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000235,금융,11
KB금융,105560,2011Q1,2011-03-31,분기말 부채총계,245397658000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000235,금융,11
KB금융,105560,2011Q1,2011-03-31,분기말 총자본(자기자본),20996998000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000235,금융,11
KB금융,105560,2011Q1,2011-03-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000235,금융,11
KB금융,105560,2011Q1,2011-03-31,분기별 영업이익,1000718000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000235,금융,11
KB금융,105560,2011Q1,2011-03-31,분기별 당기순이익(지배),757550000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000235,금융,11
KB금융,105560,2011Q1,2011-03-31,분기별 순이자이익,1673339000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000235,금융,11
KB금융,105560,2011Q1,2011-03-31,분기별 순수수료이익,582950000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000235,금융,11
KB금융,105560,2011Q1,2011-03-31,분기별 영업활동현금흐름,-2640315000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000235,금융,11
KB금융,105560,2011Q1,2011-03-31,분기말 지배지분 자본,19823544000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000235,금융,11
KB금융,105560,2011Q1,2011-03-31,분기말 종가,57500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, KB금융 ; 종가 57500 × 상장주식수 386351693 = 시가총액 22215222347500)",금융,11
KB금융,105560,2011Q1,2011-03-31,분기말 상장주식수,386351693,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, KB금융 ; 종가 57500 × 상장주식수 386351693 = 시가총액 22215222347500)",금융,11
KB금융,105560,2011Q1,2011-03-31,분기말 시가총액,22215222347500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, KB금융 ; 종가 57500 × 상장주식수 386351693 = 시가총액 22215222347500)",금융,11
KB금융,105560,2011Q2,2011-06-30,분기말 자산총계,271783903000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000238,금융,11
KB금융,105560,2011Q2,2011-06-30,분기말 부채총계,250592503000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000238,금융,11
KB금융,105560,2011Q2,2011-06-30,분기말 총자본(자기자본),21191400000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000238,금융,11
KB금융,105560,2011Q2,2011-06-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000238,금융,11
KB금융,105560,2011Q2,2011-06-30,분기별 영업이익,1155285000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000238,금융,11
KB금융,105560,2011Q2,2011-06-30,분기별 당기순이익(지배),817335000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000238,금융,11
KB금융,105560,2011Q2,2011-06-30,분기별 순이자이익,1743568000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000238,금융,11
KB금융,105560,2011Q2,2011-06-30,분기별 순수수료이익,414344000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000238,금융,11
KB금융,105560,2011Q2,2011-06-30,분기별 영업활동현금흐름,-680904000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000238 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000235,금융,11
KB금융,105560,2011Q2,2011-06-30,분기말 지배지분 자본,20414452000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000238,금융,11
KB금융,105560,2011Q2,2011-06-30,분기말 종가,50500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, KB금융 ; 종가 50500 × 상장주식수 386351693 = 시가총액 19510760496500)",금융,11
KB금융,105560,2011Q2,2011-06-30,분기말 상장주식수,386351693,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, KB금융 ; 종가 50500 × 상장주식수 386351693 = 시가총액 19510760496500)",금융,11
KB금융,105560,2011Q2,2011-06-30,분기말 시가총액,19510760496500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, KB금융 ; 종가 50500 × 상장주식수 386351693 = 시가총액 19510760496500)",금융,11
KB금융,105560,2011Q3,2011-09-30,분기말 자산총계,279883050000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q3,2011-09-30,분기말 부채총계,256340734000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q3,2011-09-30,분기말 총자본(자기자본),23542316000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q3,2011-09-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q3,2011-09-30,분기별 영업이익,779957000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q3,2011-09-30,분기별 당기순이익(지배),579072000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q3,2011-09-30,분기별 순이자이익,1804360000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q3,2011-09-30,분기별 순수수료이익,401892000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q3,2011-09-30,분기별 영업활동현금흐름,-1412344000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000238,금융,11
KB금융,105560,2011Q3,2011-09-30,분기말 지배지분 자본,22766281000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q3,2011-09-30,분기말 종가,40350,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, KB금융 ; 종가 40350 × 상장주식수 386351693 = 시가총액 15589290812550)",금융,11
KB금융,105560,2011Q3,2011-09-30,분기말 상장주식수,386351693,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, KB금융 ; 종가 40350 × 상장주식수 386351693 = 시가총액 15589290812550)",금융,11
KB금융,105560,2011Q3,2011-09-30,분기말 시가총액,15589290812550,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, KB금융 ; 종가 40350 × 상장주식수 386351693 = 시가총액 15589290812550)",금융,11
KB금융,105560,2011Q4,2011-12-31,분기말 자산총계,277600817000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000244,금융,11
KB금융,105560,2011Q4,2011-12-31,분기말 부채총계,254501022000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000244,금융,11
KB금융,105560,2011Q4,2011-12-31,분기말 총자본(자기자본),23099795000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000244,금융,11
KB금융,105560,2011Q4,2011-12-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000244 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q4,2011-12-31,분기별 영업이익,462374000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000244 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q4,2011-12-31,분기별 당기순이익(지배),219069000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000244 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q4,2011-12-31,분기별 순이자이익,1883245000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000244 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q4,2011-12-31,분기별 순수수료이익,395564000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000244 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q4,2011-12-31,분기별 영업활동현금흐름,726373000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000244 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000239,금융,11
KB금융,105560,2011Q4,2011-12-31,분기말 지배지분 자본,22917975000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000244,금융,11
KB금융,105560,2011Q4,2011-12-29,분기말 종가,36300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, KB금융 ; 종가 36300 × 상장주식수 386351693 = 시가총액 14024566455900)",금융,11
KB금융,105560,2011Q4,2011-12-29,분기말 상장주식수,386351693,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, KB금융 ; 종가 36300 × 상장주식수 386351693 = 시가총액 14024566455900)",금융,11
KB금융,105560,2011Q4,2011-12-29,분기말 시가총액,14024566455900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, KB금융 ; 종가 36300 × 상장주식수 386351693 = 시가총액 14024566455900)",금융,11
KB금융,105560,2012Q1,2012-03-31,분기말 자산총계,284846538000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000246,금융,11
KB금융,105560,2012Q1,2012-03-31,분기말 부채총계,261429893000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000246,금융,11
KB금융,105560,2012Q1,2012-03-31,분기말 총자본(자기자본),23416645000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000246,금융,11
KB금융,105560,2012Q1,2012-03-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000246,금융,11
KB금융,105560,2012Q1,2012-03-31,분기별 영업이익,811604000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000246,금융,11
KB금융,105560,2012Q1,2012-03-31,분기별 당기순이익(지배),603186000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000246,금융,11
KB금융,105560,2012Q1,2012-03-31,분기별 순이자이익,1796975000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000246,금융,11
KB금융,105560,2012Q1,2012-03-31,분기별 순수수료이익,397418000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000246,금융,11
KB금융,105560,2012Q1,2012-03-31,분기별 영업활동현금흐름,2746089000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000246,금융,11
KB금융,105560,2012Q1,2012-03-31,분기말 지배지분 자본,23232386000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120622000246,금융,11
KB금융,105560,2012Q1,2012-03-30,분기말 종가,41350,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, KB금융 ; 종가 41350 × 상장주식수 386351693 = 시가총액 15975642505550)",금융,11
KB금융,105560,2012Q1,2012-03-30,분기말 상장주식수,386351693,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, KB금융 ; 종가 41350 × 상장주식수 386351693 = 시가총액 15975642505550)",금융,11
KB금융,105560,2012Q1,2012-03-30,분기말 시가총액,15975642505550,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, KB금융 ; 종가 41350 × 상장주식수 386351693 = 시가총액 15975642505550)",금융,11
KB금융,105560,2012Q2,2012-06-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000438,금융,11
KB금융,105560,2012Q2,2012-06-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000438,금융,11
KB금융,105560,2012Q2,2012-06-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000438,금융,11
KB금융,105560,2012Q2,2012-06-30,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000438,금융,11
KB금융,105560,2012Q2,2012-06-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000438,금융,11
KB금융,105560,2012Q2,2012-06-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000438,금융,11
KB금융,105560,2012Q2,2012-06-30,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000438,금융,11
KB금융,105560,2012Q2,2012-06-30,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000438,금융,11
KB금융,105560,2012Q2,2012-06-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000438,금융,11
KB금융,105560,2012Q2,2012-06-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000438,금융,11
KB금융,105560,2012Q2,2012-06-29,분기말 종가,36900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, KB금융 ; 종가 36900 × 상장주식수 386351693 = 시가총액 14256377471700)",금융,11
KB금융,105560,2012Q2,2012-06-29,분기말 상장주식수,386351693,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, KB금융 ; 종가 36900 × 상장주식수 386351693 = 시가총액 14256377471700)",금융,11
KB금융,105560,2012Q2,2012-06-29,분기말 시가총액,14256377471700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, KB금융 ; 종가 36900 × 상장주식수 386351693 = 시가총액 14256377471700)",금융,11
