기업,종목코드,기간,기준일,항목,값(원),값구분,출처,항목세트,라운드
NH투자증권,005940,2010Q1,2010-03-31,분기말 종가,15700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 우리투자증권 ; 종가 15700 × 상장주식수 132513863 = 시가총액 2080467649100)",금융,13
NH투자증권,005940,2010Q1,2010-03-31,분기말 상장주식수,132513863,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 우리투자증권 ; 종가 15700 × 상장주식수 132513863 = 시가총액 2080467649100)",금융,13
NH투자증권,005940,2010Q1,2010-03-31,분기말 시가총액,2080467649100,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 우리투자증권 ; 종가 15700 × 상장주식수 132513863 = 시가총액 2080467649100)",금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000881,금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000881,금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000881,금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000881,금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000881,금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000881,금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000881,금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000881,금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000881,금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000881,금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기말 종가,15900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 우리투자증권 ; 종가 15900 × 상장주식수 132513863 = 시가총액 2106970421700)",금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기말 상장주식수,132513863,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 우리투자증권 ; 종가 15900 × 상장주식수 132513863 = 시가총액 2106970421700)",금융,13
NH투자증권,005940,2010Q2,2010-06-30,분기말 시가총액,2106970421700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 우리투자증권 ; 종가 15900 × 상장주식수 132513863 = 시가총액 2106970421700)",금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101112000555,금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101112000555,금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101112000555,금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101112000555,금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101112000555,금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101112000555,금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101112000555,금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101112000555,금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101112000555,금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101112000555,금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기말 종가,20850,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 우리투자증권 ; 종가 20850 × 상장주식수 132513863 = 시가총액 2762914043550)",금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기말 상장주식수,132513863,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 우리투자증권 ; 종가 20850 × 상장주식수 132513863 = 시가총액 2762914043550)",금융,13
NH투자증권,005940,2010Q3,2010-09-30,분기말 시가총액,2762914043550,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 우리투자증권 ; 종가 20850 × 상장주식수 132513863 = 시가총액 2762914043550)",금융,13
NH투자증권,005940,2010Q4,2010-12-31,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110218000183,금융,13
NH투자증권,005940,2010Q4,2010-12-31,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110218000183,금융,13
NH투자증권,005940,2010Q4,2010-12-31,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110218000183,금융,13
NH투자증권,005940,2010Q4,2010-12-31,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110218000183,금융,13
NH투자증권,005940,2010Q4,2010-12-31,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110218000183,금융,13
NH투자증권,005940,2010Q4,2010-12-31,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110218000183,금융,13
NH투자증권,005940,2010Q4,2010-12-31,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110218000183,금융,13
NH투자증권,005940,2010Q4,2010-12-31,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110218000183,금융,13
NH투자증권,005940,2010Q4,2010-12-31,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110218000183,금융,13
NH투자증권,005940,2010Q4,2010-12-31,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110218000183,금융,13
NH투자증권,005940,2010Q4,2010-12-30,분기말 종가,23600,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 우리투자증권 ; 종가 23600 × 상장주식수 132513863 = 시가총액 3127327166800)",금융,13
NH투자증권,005940,2010Q4,2010-12-30,분기말 상장주식수,132513863,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 우리투자증권 ; 종가 23600 × 상장주식수 132513863 = 시가총액 3127327166800)",금융,13
NH투자증권,005940,2010Q4,2010-12-30,분기말 시가총액,3127327166800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 우리투자증권 ; 종가 23600 × 상장주식수 132513863 = 시가총액 3127327166800)",금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110624000356,금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110624000356,금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110624000356,금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기별 영업수익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110624000356,금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110624000356,금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110624000356,금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기별 순이자이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110624000356,금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기별 순수수료이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110624000356,금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110624000356,금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110624000356,금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기말 종가,20100,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 우리투자증권 ; 종가 20100 × 상장주식수 132513863 = 시가총액 2663528646300)",금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기말 상장주식수,132513863,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 우리투자증권 ; 종가 20100 × 상장주식수 132513863 = 시가총액 2663528646300)",금융,13
NH투자증권,005940,2011Q1,2011-03-31,분기말 시가총액,2663528646300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 우리투자증권 ; 종가 20100 × 상장주식수 132513863 = 시가총액 2663528646300)",금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기말 자산총계,22128122000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000307,금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기말 부채총계,19199410000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000307,금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기말 총자본(자기자본),2928712000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000307,금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기별 영업수익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000307,금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000307,금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000307,금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000307,금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000307,금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000307 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110624000356,금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기말 지배지분 자본,2670531000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000307,금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기말 종가,17150,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 우리투자증권 ; 종가 17150 × 상장주식수 132513863 = 시가총액 2272612750450)",금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기말 상장주식수,132513863,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 우리투자증권 ; 종가 17150 × 상장주식수 132513863 = 시가총액 2272612750450)",금융,13
NH투자증권,005940,2011Q2,2011-06-30,분기말 시가총액,2272612750450,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 우리투자증권 ; 종가 17150 × 상장주식수 132513863 = 시가총액 2272612750450)",금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기말 자산총계,21853961000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기말 부채총계,18875869000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기말 총자본(자기자본),2978092000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기별 영업수익,1651736000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기별 영업이익,29925000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기별 당기순이익(지배),26925000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기별 영업활동현금흐름,204800000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000307,금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기말 지배지분 자본,2721739000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기말 종가,11150,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 우리투자증권 ; 종가 11150 × 상장주식수 132513863 = 시가총액 1477529572450)",금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기말 상장주식수,132513863,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 우리투자증권 ; 종가 11150 × 상장주식수 132513863 = 시가총액 1477529572450)",금융,13
NH투자증권,005940,2011Q3,2011-09-30,분기말 시가총액,1477529572450,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 우리투자증권 ; 종가 11150 × 상장주식수 132513863 = 시가총액 1477529572450)",금융,13
NH투자증권,005940,2011Q4,2011-12-31,분기말 자산총계,22984987000000,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120229000899 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130228001186,금융,13
NH투자증권,005940,2011Q4,2011-12-31,분기말 부채총계,19535243000000,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120229000899 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130228001186,금융,13
NH투자증권,005940,2011Q4,2011-12-31,분기말 총자본(자기자본),3449744000000,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120229000899 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130228001186,금융,13
NH투자증권,005940,2011Q4,2011-12-31,분기별 영업수익,396588000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120229000899 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q4,2011-12-31,분기별 영업이익,56212000000,계산(연간-3분기누적)(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120229000899 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130228001186,금융,13
NH투자증권,005940,2011Q4,2011-12-31,분기별 당기순이익(지배),36215000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120229000899 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q4,2011-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120229000899 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q4,2011-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120229000899 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q4,2011-12-31,분기별 영업활동현금흐름,-1195394000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120229000899 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000689,금융,13
NH투자증권,005940,2011Q4,2011-12-31,분기말 지배지분 자본,3440318000000,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120229000899 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130228001186,금융,13
NH투자증권,005940,2011Q4,2011-12-29,분기말 종가,10600,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 우리투자증권 ; 종가 10600 × 상장주식수 199253863 = 시가총액 2112090947800)",금융,13
NH투자증권,005940,2011Q4,2011-12-29,분기말 상장주식수,199253863,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 우리투자증권 ; 종가 10600 × 상장주식수 199253863 = 시가총액 2112090947800)",금융,13
NH투자증권,005940,2011Q4,2011-12-29,분기말 시가총액,2112090947800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 우리투자증권 ; 종가 10600 × 상장주식수 199253863 = 시가총액 2112090947800)",금융,13
NH투자증권,005940,2012Q1,2012-03-31,분기말 자산총계,22984987000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q1,2012-03-31,분기말 부채총계,19535243000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q1,2012-03-31,분기말 총자본(자기자본),3449744000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q1,2012-03-31,분기별 영업수익,3605992000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q1,2012-03-31,분기별 영업이익,233079000000,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130627000399,금융,13
NH투자증권,005940,2012Q1,2012-03-31,분기별 당기순이익(지배),166077000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q1,2012-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q1,2012-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q1,2012-03-31,분기별 영업활동현금흐름,273645000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q1,2012-03-31,분기말 지배지분 자본,3440318000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q1,2012-03-30,분기말 종가,13050,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 우리투자증권 ; 종가 13050 × 상장주식수 199253863 = 시가총액 2600262912150)",금융,13
NH투자증권,005940,2012Q1,2012-03-30,분기말 상장주식수,199253863,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 우리투자증권 ; 종가 13050 × 상장주식수 199253863 = 시가총액 2600262912150)",금융,13
NH투자증권,005940,2012Q1,2012-03-30,분기말 시가총액,2600262912150,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 우리투자증권 ; 종가 13050 × 상장주식수 199253863 = 시가총액 2600262912150)",금융,13
NH투자증권,005940,2012Q2,2012-06-30,분기말 자산총계,24601400000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460,금융,13
NH투자증권,005940,2012Q2,2012-06-30,분기말 부채총계,21177425000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460,금융,13
NH투자증권,005940,2012Q2,2012-06-30,분기말 총자본(자기자본),3423975000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460,금융,13
NH투자증권,005940,2012Q2,2012-06-30,분기별 영업수익,-2562034000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q2,2012-06-30,분기별 영업이익,-208630000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q2,2012-06-30,분기별 당기순이익(지배),-146740000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120629000547,금융,13
NH투자증권,005940,2012Q2,2012-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000460,금융,13
